Decade,County,Adalia.bipunctata,Anatis.labiculata,Anatis.mali,Anisosticta.bitriangularis,Brachiacantha.ursina,Chilocorus.stigma,Coccinella.novemnotata,Coccinella.septempunctata,Coccinella.transversoguttata,Coccinella.trifasciata,Coccinella.undecimpunctata,Coleomegilla.maculata,Cycloneda.munda,Harmonia.axyridis,Hippodamia.convergens,Hippodamia.glacialis,Hippodamia.parenthesis,Hippodamia.quindecimmaculata,Hippodamia.tredecimpunctata,Hippodamia.variegata,Hyperaspis.undulata,Mulsantina.luteodorsa,Mulsantina.picta,Myzia.pullata,Neoharmonia.venusta,Olla.v-nigrum,Propylea.quatuordecimpunctata,Psyllobora.vigintimaculata,Totalcount,Population,Area,Urban_pop,Density,Prop_urban,Agriculture,Developed,Forest,Nontarget,Ag_change,Dev_change,For_change,Nont_Change,COUNTY_CD,OBJECTID,COUNTY_SEA,ODOT_DISTR,FIPS_COUNT,POP_2010,POP_2000,POP_1990,STATE_PLAN,ELEVATION_,ELEVATION1,LAT_NORTH_,LAT_SOUTH_,LONG_EAST_,LONG_WEST_,AREA_SQMI,AREA_ID,lon,lat,Regions,Decade30,Invasion,Totalinvasive,Totalnative,Propinvasive
1930,Ashtabula,0,5,0,0,0,0,0,0,0,0,0,1,0,0,4,0,7,0,5,0,0,0,0,0,0,0,0,2,24,68361,709.7655449,36783,96.31490355,0.538069952,54.10276465,1.626313463,40.25657156,4.014350325,-0.316676302,0.031773897,0.276188493,0.008713912,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,LEGP,1920-1940,1Pre-invasion,0,24,0
1930,Hancock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40404,533.5929542,21512,75.72064002,0.532422532,93.55925306,1.582493105,4.752000724,0.106253109,-0.030802098,0.012999051,0.016390107,0.00141294,HAN,63,FINDLAY,1,39063,74782,71295,65536,N,960,685,41.17,40.817,-83.419,-83.882,533.71,49,-83.66660256,41.00191366,WLEB,1920-1940,1Pre-invasion,0,0,0
1930,Muskingum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67398,672.5903452,36440,100.2066124,0.540668863,76.03512612,2.205697679,20.80567615,0.953500054,-0.69819436,0.019845897,0.652223638,0.026124825,MUS,54,ZANESVILLE,5,39119,86074,84585,82068,S,1280,660,40.168,39.755,-81.69,-82.235,672.51,74,-81.94437141,39.96532677,AP,1920-1940,1Pre-invasion,0,0,0
1930,Wyandot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19036,407.620576,6611,46.70029219,0.347289347,91.21069462,0.605495352,7.607923255,0.575886777,-0.029423521,0.001295375,0.025352342,0.002775804,WYA,55,UPPER SANDUSKY,1,39175,22615,22908,22254,N,980,710,40.995,40.686,-83.11,-83.517,407.62,40,-83.30442772,40.84228502,WLEB,1920-1940,1Pre-invasion,0,0,0
1930,Fulton,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23477,407.319194,2889,57.6378436,0.123056609,91.71999052,0.765789786,7.343879607,0.170340087,-0.012960659,0.007220939,0.004813959,0.000925761,FUL,58,WAUSEON,2,39051,42698,42084,38498,N,860,650,41.721,41.485,-83.877,-84.4,407.18,44,-84.13009396,41.60187038,WLEB,1920-1940,1Pre-invasion,0,1,0
1930,Mercer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25096,473.2922692,4664,53.02431845,0.18584635,91.70021916,0.866418633,3.796952245,3.636409969,-0.021979002,0.005733653,0.017838031,-0.001592681,MER,18,CELINA,7,39107,40814,40924,39443,N,1070,780,40.729,40.351,-84.433,-84.805,473.23,88,-84.62936259,40.53989382,IOTP,1920-1940,1Pre-invasion,0,0,0
1930,Marion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,45420,404.14415,31084,112.3856426,0.68436812,93.24683469,1.723005256,4.734531773,0.295628285,-0.054683767,0.016797062,0.036020366,0.00186634,MAR,48,MARION,6,39101,66501,66217,64274,N,1110,640,40.706,40.433,-82.857,-83.421,403.91,68,-83.16089779,40.58720891,IOTP,1920-1940,1Pre-invasion,0,3,0
1930,Tuscarawas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68193,571.4823452,37312,119.3265209,0.547152934,67.87298302,4.427853342,26.46785504,1.231308608,-0.603642181,-0.001716018,0.581861958,0.023496241,TUS,37,NEW PHILADELPHIA,11,39157,92582,90914,84090,N,1380,790,40.664,40.214,-81.266,-81.713,571.58,21,-81.47384662,40.44075315,AP,1920-1940,1Pre-invasion,0,0,0
1930,Crawford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35345,402.8284317,22126,87.74206888,0.626000849,91.34062312,1.550329538,6.77052127,0.338526064,-0.041005093,0.006927801,0.035200719,-0.001123427,CRA,72,BUCYRUS,3,39033,43784,46966,47870,N,1240,860,40.998,40.702,-82.723,-83.114,402.65,32,-82.91979725,40.85073545,WLEB,1920-1940,1Pre-invasion,0,0,0
1930,Licking,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,59962,688.3791723,30596,87.10606365,0.510256496,85.4460712,1.355241907,12.75366899,0.445017906,-0.496695281,0.037304262,0.4592813,0.000109718,LIC,42,NEWARK,5,39089,166492,145491,128300,S,1360,760,40.278,39.913,-82.183,-82.783,687.16,62,-82.48311389,40.09158826,AP,1920-1940,1Pre-invasion,0,3,0
1930,Knox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29338,529.5310711,9370,55.40373663,0.319381008,82.61117186,0.687989793,16.14953526,0.551303081,-0.413762074,0.013099143,0.396676235,0.003986696,KNO,8,MOUNT VERNON,5,39083,60921,54500,47473,N,1420,840,40.573,40.238,-82.179,-82.752,529.53,59,-82.42159231,40.39870655,AP,1920-1940,1Pre-invasion,0,0,0
1930,Richland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65902,500.3257215,39723,131.7181931,0.602758642,77.64751291,1.795966614,19.55420466,1.00231582,-0.367877648,0.050507792,0.310585227,0.006784629,RIC,23,MANSFIELD,3,39139,124475,128852,126137,N,1510,940,40.997,40.549,-82.336,-82.728,500.17,5,-82.53635572,40.77452925,LEGP,1920-1940,1Pre-invasion,0,0,0
1930,Union,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19192,436.9747083,3639,43.92016205,0.189610254,93.42708736,0.636845887,5.806210975,0.129855777,-0.05284025,0.010878875,0.041616014,0.000345361,UNI,66,MARYSVILLE,6,39159,52300,40909,31969,N,1110,910,40.508,40.106,-83.169,-83.552,436.94,24,-83.37157896,40.29932793,IOTP,1920-1940,1Pre-invasion,0,0,0
1930,Gallia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,1,0,0,0,1,12,23050,471.1353678,7106,48.92436776,0.308286334,55.9453093,0.732281851,42.61317083,0.709238017,-0.515285743,0.009601598,0.495122388,0.010561757,GAL,59,GALLIPOLIS,10,39053,30934,31069,30954,S,1040,480,39.036,38.582,-82.096,-82.584,471.28,45,-82.31718015,38.82466529,AP,1920-1940,1Pre-invasion,0,12,0
1930,Miami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,51301,409.2189093,27243,125.3632196,0.53104228,91.54888104,1.722614841,6.6401649,0.088339223,-0.061101296,0.03717609,0.020244405,0.003680801,MIA,16,TROY,7,39109,102506,98868,93182,S,1160,770,40.2,39.879,-84.022,-84.438,410.11,83,-84.22883081,40.05344355,IOTP,1920-1940,1Pre-invasion,0,1,0
1930,Medina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29677,423.1117488,10001,70.13986278,0.336994979,87.50641794,1.227965086,10.54110332,0.724513663,-0.519139712,0.053304524,0.457277939,0.008557248,MED,49,MEDINA,3,39103,172332,151095,122354,N,1320,770,41.278,40.987,-81.684,-82.175,422.88,69,-81.8998326,41.11752611,LEGP,1920-1940,1Pre-invasion,0,0,0
1930,Ross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45181,692.9600379,18340,65.20000798,0.405922844,74.98171496,0.802800223,24.0413416,0.174143215,-0.424800606,0.012843062,0.398026087,0.013931457,ROS,25,CHILLICOTHE,9,39141,78064,73345,69330,S,1340,560,39.516,39.167,-82.742,-83.379,692.9,7,-83.05702263,39.33763078,IOTP,1920-1940,1Pre-invasion,0,1,0
1930,Cuyahoga,1,1,1,0,7,0,0,0,0,0,0,2,2,0,4,0,1,0,2,0,2,0,0,0,0,0,0,5,28,1201455,459.4089174,1165880,2615.219153,0.970390069,33.27070633,46.07420643,19.64079252,1.014294724,-0.422896521,0.164888585,0.255380229,0.002627707,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,LEGP,1920-1940,1Pre-invasion,0,28,0
1930,Logan,0,0,0,0,0,0,1,0,0,1,0,2,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,12,28981,466.7751359,9543,62.08771156,0.329284704,85.21117659,1.204507858,11.79823201,1.786083541,-0.057026727,0.007754342,0.048303092,0.000969293,LOG,43,BELLEFONTAINE,7,39091,45858,46005,42310,N,1549,960,40.538,40.228,-83.519,-84.016,466.67,63,-83.76586877,40.38846785,IOTP,1920-1940,1Pre-invasion,0,12,0
1930,Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,41674,231.713917,20168,179.8510877,0.483946825,65.32703944,4.355309828,27.0055289,3.312121845,-0.853132172,0.408799291,0.441072919,0.003259962,LAK,40,PAINESVILLE,12,39085,230041,227511,215499,N,1250,570,41.854,41.569,-81.001,-81.49,231.43,60,-81.23754065,41.69652174,LEGP,1920-1940,1Pre-invasion,0,2,0
1930,Meigs,0,0,0,0,2,0,0,0,0,0,0,5,0,0,4,0,4,0,0,0,1,0,0,1,10,0,0,4,31,23961,432.3764235,7068,55.41699014,0.294979341,49.02387327,0.605198573,49.57747658,0.793451585,-0.389056225,0.00313755,0.379120649,0.006798025,MEG,50,POMEROY,10,39105,23770,23072,22987,S,1020,540,39.206,38.879,-81.743,-82.325,432.14,70,-82.02269477,39.0821006,AP,1920-1940,1Pre-invasion,0,31,0
1930,Van Wert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26273,410.4847746,11089,64.00480998,0.422068283,95.93012998,0.970416985,2.993589366,0.105863671,-0.008821973,0.002205493,0.007351644,-0.000735164,VAN,68,VAN WERT,1,39161,28744,29659,30464,N,860,710,40.991,40.684,-84.339,-84.804,410.48,26,-84.58608343,40.85538681,WLEB,1920-1940,1Pre-invasion,0,0,0
1930,Geauga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15414,408.2840356,0,37.75312933,0,63.46153846,0.218598605,33.45297176,2.866891173,-0.699737091,0.044310528,0.629024873,0.02640169,GEA,60,CHARDON,12,39055,93389,90895,81129,N,1390,770,41.716,41.346,-81.002,-81.393,408.43,46,-81.17874625,41.4995061,LEGP,1920-1940,1Pre-invasion,0,0,0
1930,Monroe,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18426,457.4577711,0,40.27912774,0,65.97973509,0.529051665,32.82890918,0.662304079,-0.910668109,0.003793076,0.901927542,0.004947491,MOE,51,WOODSFIELD,10,39111,14642,15180,15497,S,1400,600,39.87,39.544,-80.823,-81.32,457.17,71,-81.08310008,39.7273678,AP,1920-1940,1Pre-invasion,0,5,0
1930,Lawrence,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,44541,457.2767256,16621,97.40491371,0.373161806,49.19073771,1.986851138,48.5293341,0.293077045,-0.752660136,0.018317315,0.725431695,0.008911126,LAW,41,IRONTON,9,39087,62450,62319,61834,S,1060,520,38.849,38.403,-82.292,-82.81,457.02,61,-82.53681776,38.59843257,AP,1920-1940,1Pre-invasion,0,3,0
1930,Sandusky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39731,412.3483058,19193,96.35300895,0.48307367,89.76846974,1.691839364,7.032256176,1.507434727,-0.053601745,0.024148226,0.01811117,0.011342349,SAN,88,FREMONT,2,39143,60944,61792,61963,N,810,540,41.502,41.252,-82.839,-83.421,413.08,9,-83.14616136,41.35636871,WLEB,1920-1940,1Pre-invasion,0,0,0
1930,Darke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38009,600.2857753,8341,63.31817538,0.219448025,94.76009338,0.869460211,4.322143058,0.048303345,-0.019245864,0.005031598,0.013711106,0.00050316,DAR,75,GREENVILLE,7,39037,52959,53309,53619,S,1240,775,40.355,39.915,-84.425,-84.813,600.57,35,-84.61937827,40.1330901,IOTP,1920-1940,1Pre-invasion,0,0,0
1930,Lorain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109206,494.6682882,77281,220.7661227,0.707662583,80.46882634,2.992768494,15.55384541,0.984559758,-0.409673361,0.117573048,0.289351852,0.002748461,LOR,44,ELYRIA,3,39093,301356,284664,271126,N,1180,575,41.515,41.063,-81.876,-82.349,494,64,-82.15093575,41.2957136,LEGP,1920-1940,1Pre-invasion,0,0,0
1930,Washington,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,42437,640.1477126,14285,66.29251213,0.336616632,61.86384728,1.556192704,35.96880069,0.611159316,-0.618350813,0.01532614,0.58934904,0.013675633,WAS,71,MARIETTA,10,39167,61778,63251,62254,S,1200,560,39.647,39.216,-81.037,-81.853,639.85,31,-81.49565961,39.4554255,AP,1920-1940,1Pre-invasion,0,6,0
1930,Vinton,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,8,10287,414.9590297,0,24.79039921,0,61.70902641,0.732813773,37.21065488,0.347504944,-0.919106956,0.002907991,0.910201233,0.005997732,VIN,84,MCARTHUR,10,39163,13435,12806,11098,S,1140,580,39.413,39.027,-82.26,-82.763,414.92,28,-82.48533035,39.25093665,AP,1920-1940,1Pre-invasion,0,8,0
1930,Warren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27348,407.1390756,7713,67.1711502,0.282031593,75.67991942,0.031107425,23.6505303,0.638442851,-0.115912188,0.127947799,-0.01888665,0.00685104,WAR,85,LEBANON,8,39165,212693,158383,113909,S,1060,570,39.59,39.254,-83.978,-84.366,407.21,29,-84.16677245,39.42758647,IOTP,1920-1940,1Pre-invasion,0,0,0
1930,Shelby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24924,411.0359548,9301,60.63703116,0.37317445,92.22238543,0.646298473,6.863983548,0.267332551,-0.039842832,0.016157462,0.021849295,0.001836075,SHE,14,SIDNEY,7,39149,49423,47910,44915,N,1150,870,40.484,40.183,-84.001,-84.435,411.02,81,-84.20479082,40.33150662,IOTP,1920-1940,1Pre-invasion,0,0,0
1930,Scioto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,81221,616.0733749,48491,131.836569,0.5970254,57.40599295,1.156482569,40.96748924,0.470035253,-0.754871719,0.012118096,0.733450842,0.009302781,SCI,27,PORTSMOUTH,9,39145,79499,79195,80327,S,1340,490,39.017,38.572,-82.651,-83.272,615.79,10,-82.99284968,38.80387801,AP,1920-1940,1Pre-invasion,0,2,0
1930,Seneca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47941,552.3652955,27069,86.79220145,0.564631526,92.29929716,1.207054613,6.359409788,0.134238442,-0.042017724,0.009549483,0.031240451,0.001227791,SEN,29,TIFFIN,2,39147,56745,58683,59733,N,990,600,41.258,40.991,-82.829,-83.422,552.71,12,-83.1277352,41.12390967,WLEB,1920-1940,1Pre-invasion,0,0,0
1940,Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21638,495.2166443,NA,43.69400796,NA,72.78971243,0.420905267,26.27708221,0.512300093,-0.084822957,0.012379567,0.073054727,-0.000611337,BRO,33,GEORGETOWN,9,39015,44846,42285,34966,S,1090,500,39.254,38.644,-83.673,-84.053,493.39,16,-83.86719558,38.93361062,IOTP,1920-1940,1Pre-invasion,0,0,0
1940,Ross,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,52147,692.960022,NA,75.25253744,NA,70.7337089,0.931230844,28.02160246,0.313457787,-0.424800606,0.012843062,0.398026087,0.013931457,ROS,25,CHILLICOTHE,9,39141,78064,73345,69330,S,1340,560,39.516,39.167,-82.742,-83.379,692.9,7,-83.05702263,39.33763078,IOTP,1920-1940,1Pre-invasion,0,2,0
1940,Richland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73853,500.3257141,NA,147.6098428,NA,73.96873644,2.301044532,22.66005693,1.070162108,-0.367877648,0.050507792,0.310585227,0.006784629,RIC,23,MANSFIELD,3,39139,124475,128852,126137,N,1510,940,40.997,40.549,-82.336,-82.728,500.17,5,-82.53635572,40.77452925,LEGP,1920-1940,1Pre-invasion,0,0,0
1940,Ottawa,3,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,5,0,6,0,0,0,0,0,1,0,0,0,23,24360,267.0984192,NA,91.20233685,NA,79.29978218,2.363745689,9.077191868,9.259280269,-0.053321837,0.051903703,-0.013046832,0.014464966,OTT,81,PORT CLINTON,2,39123,41428,40985,40029,N,725,485,41.725,41.456,-82.712,-83.417,265.52,102,-83.14233194,41.53795809,WLEB,1920-1940,1Pre-invasion,0,23,0
1940,Athens,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,29,0,0,6,61,46166,508.5371094,NA,90.7819688,NA,62.43328352,1.302602239,35.82912278,0.43499146,-0.906899374,0.017939321,0.87784064,0.011119414,ATH,28,ATHENS,10,39009,64757,62223,59549,S,1120,580,39.557,39.179,-81.721,-82.299,508.54,11,-82.0452705,39.33367163,AP,1920-1940,1Pre-invasion,0,61,0
1940,Hardin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27061,470.5338135,NA,57.51127597,NA,94.32852564,0.716666667,4.837179487,0.117628205,-0.033173077,0.001923077,0.031410256,-0.000160256,HAR,64,KENTON,1,39065,32058,31945,31111,N,1140,835,40.821,40.503,-83.415,-83.881,470.58,50,-83.65939749,40.66149457,IOTP,1920-1940,1Pre-invasion,0,0,0
1940,Noble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14587,404.5847778,NA,36.05424821,NA,62.5540464,0.575873688,35.5148199,1.355260019,-0.807900465,0.007641042,0.787586474,0.012672948,NOB,9,CALDWELL,10,39121,14645,14058,11336,S,1340,660,39.954,39.582,-81.233,-81.697,404.61,75,-81.45581337,39.76582646,AP,1920-1940,1Pre-invasion,0,1,0
1940,Henry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22756,419.9747925,NA,54.1842044,NA,93.64436012,0.928840405,4.596053237,0.830746234,-0.015810049,0.007366046,0.004132172,0.004311832,HEN,65,NAPOLEON,2,39069,28215,29210,29108,N,760,640,41.489,41.165,-83.88,-84.343,419.7,52,-84.06819426,41.33383332,WLEB,1920-1940,1Pre-invasion,0,0,0
1940,Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,120249,470.2001648,NA,255.740021,NA,71.14898342,5.109873184,23.34195462,0.399188786,-0.1753671,0.218847872,-0.055674642,0.01219387,BUT,17,HAMILTON,8,39017,368130,332807,291479,S,1050,530,39.59,39.291,-84.331,-84.82,469.99,84,-84.57579812,39.43852735,IOTP,1920-1940,1Pre-invasion,0,2,0
1940,Auglaize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28037,401.717804,NA,69.79277423,NA,92.43261092,1.51437834,5.059809689,0.993201056,-0.046526986,0.009755658,0.035458066,0.001313262,AUG,30,WAPAKONETA,7,39011,45949,46611,44585,N,1105,780,40.687,40.354,-83.879,-84.457,402.02,13,-84.22180919,40.56095109,WLEB,1920-1940,1Pre-invasion,0,0,0
1940,Harrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20313,410.7887268,NA,49.44877665,NA,59.85123421,2.580811049,35.41580958,2.152145166,-0.741441375,-0.020202762,0.734645901,0.026998237,HAS,86,CADIZ,11,39067,15864,15856,16085,N,1360,860,40.434,40.159,-80.865,-81.341,411.07,51,-81.09128611,40.29383274,AP,1920-1940,1Pre-invasion,0,0,0
1940,Wayne,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,9,50520,556.3108521,NA,90.81253729,NA,85.38147522,1.63342429,11.40554617,1.579554314,-0.240655319,0.034920738,0.202080085,0.003654496,WAY,73,WOOSTER,3,39169,114520,111564,101461,N,1320,840,40.993,40.666,-81.647,-82.13,556.92,33,-81.88798062,40.82873586,LEGP,1920-1940,1Pre-invasion,0,9,0
1940,Sandusky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41014,412.3482971,NA,99.4644583,NA,89.23245229,1.933321625,7.213367872,1.620858213,-0.053601745,0.024148226,0.01811117,0.011342349,SAN,88,FREMONT,2,39143,60944,61792,61963,N,810,540,41.502,41.252,-82.839,-83.421,413.08,9,-83.14616136,41.35636871,WLEB,1920-1940,1Pre-invasion,0,0,0
1940,Carroll,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,17449,399.0057983,NA,43.73119407,NA,69.7136031,1.617976169,27.59934676,1.069073973,-0.750771185,-0.001512127,0.737918103,0.014365209,CAR,83,CARROLLTON,11,39019,28836,28836,26521,N,1380,900,40.73,40.424,-80.86,-81.322,398.92,19,-81.08995781,40.57953071,AP,1920-1940,1Pre-invasion,0,5,0
1940,Belmont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95614,541.3875122,NA,176.6091715,NA,57.60247271,2.555691691,38.45288483,1.388950769,-0.543829361,0.019213633,0.509578971,0.015036757,BEL,31,SAINT CLAIRSVILLE,11,39013,70400,70226,71074,S,1380,620,40.173,39.849,-80.702,-81.238,542.03,14,-80.98844148,40.01573563,AP,1920-1940,1Pre-invasion,0,0,0
1940,Stark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234887,580.9082031,NA,404.3444364,NA,72.66895404,8.220264089,17.51403618,1.596745685,-0.436161364,0.140491786,0.281243502,0.014426076,STA,32,CANTON,4,39151,375586,378098,367585,N,1350,900,40.99,40.634,-81.086,-81.65,580.23,15,-81.36573245,40.81396848,LEGP,1920-1940,1Pre-invasion,0,0,0
1940,Paulding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15527,418.8962097,NA,37.06646095,NA,93.44506048,0.601238479,5.726886521,0.226814516,0.000180012,0.003960253,-0.008100518,0.003960253,PAU,10,PAULDING,1,39125,19614,20293,20488,N,780,650,41.254,40.988,-84.34,-84.805,418.79,76,-84.58017051,41.11661904,WLEB,1920-1940,1Pre-invasion,0,0,0
1940,Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21705,585.7857056,NA,37.05279899,NA,50.00180093,0.452033507,49.11728688,0.42887869,-0.253287984,0.005788705,0.242996954,0.004502326,ADA,20,WEST UNION,9,39001,28550,27330,25371,S,1280,480,39.056,38.599,-83.267,-83.706,586.28,2,-83.47218731,38.84528081,AP,1920-1940,1Pre-invasion,0,0,0
1940,Wyandot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19218,407.620575,NA,47.14678595,NA,90.91645941,0.618449103,7.861446675,0.603644816,-0.029423521,0.001295375,0.025352342,0.002775804,WYA,55,UPPER SANDUSKY,1,39175,22615,22908,22254,N,980,710,40.995,40.686,-83.11,-83.517,407.62,40,-83.30442772,40.84228502,WLEB,1920-1940,1Pre-invasion,0,0,0
1940,Huron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34800,494.5126953,NA,70.3723086,NA,87.5644612,1.102529798,10.913099,0.419909997,-0.121928971,0.011250304,0.109918511,0.000760156,HUR,4,NORWALK,3,39077,59626,59487,56240,N,1200,600,41.291,40.992,-82.336,-82.843,495.96,56,-82.59783432,41.14629738,WLEB,1920-1940,1Pre-invasion,0,0,0
1940,Highland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27099,557.8397217,NA,48.57846967,NA,80.3442029,0.705169804,18.67699546,0.273631841,-0.091796453,0.010815488,0.06313541,0.017845555,HIG,1,HILLSBORO,9,39071,43589,40875,35728,S,1340,700,39.38,39.018,-83.344,-83.873,557.74,53,-83.60106612,39.18463319,AP,1920-1940,1Pre-invasion,0,0,0
1940,Vinton,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,11573,414.9590149,NA,27.88950133,NA,52.51795685,0.761893684,46.31266721,0.407482262,-0.919106956,0.002907991,0.910201233,0.005997732,VIN,84,MCARTHUR,10,39163,13435,12806,11098,S,1140,580,39.413,39.027,-82.26,-82.763,414.92,28,-82.48533035,39.25093665,AP,1920-1940,1Pre-invasion,0,5,0
1940,Tuscarawas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68816,571.4823608,NA,120.416665,NA,61.83656121,4.410693166,32.28647462,1.466271014,-0.603642181,-0.001716018,0.581861958,0.023496241,TUS,37,NEW PHILADELPHIA,11,39157,92582,90914,84090,N,1380,790,40.664,40.214,-81.266,-81.713,571.58,21,-81.47384662,40.44075315,AP,1920-1940,1Pre-invasion,0,0,0
