County,Num,Name,Genus,Species,Subspecies,Regions,Landscape,Location,GPS,Habitat,ColMethod,Date,Year,Decade,HDecade,Decade30,Invasion,Museum,Source,Notes,COUNTY_CD,OBJECTID,COUNTY_SEA,ODOT_DISTR,FIPS_COUNT,POP_2010,POP_2000,POP_1990,STATE_PLAN,ELEVATION_,ELEVATION1,LAT_NORTH_,LAT_SOUTH_,LONG_EAST_,LONG_WEST_,AREA_SQMI,AREA_ID,lon,lat,YearGroup
Ashland,520,Harmonia axyridis,Harmonia,axyridis,,LEGP,Rural,Jeromesville,,,,5-Aug-01,2001,2000,2000-2004,1980-2000,3Haxyridis,Enns Entomology Museum,Museum,,ASD,24,ASHLAND,3,39005,53139,52523,47507,N,1400,920,41.067,40.555,-82.124,-82.438,426.68,6,-82.27069362,40.84582808,2016
Ashland,4360,Coleomegilla maculata,Coleomegilla,maculata,,LEGP,Rural,"179 Ronald Ave, Ashland, OH",40.868767; -82.300794,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  971 ,ASD,24,ASHLAND,3,39005,53139,52523,47507,N,1400,920,41.067,40.555,-82.124,-82.438,426.68,6,-82.27069362,40.84582808,2016
Ashtabula,1,Harmonia axyridis,Harmonia,axyridis,,LEGP,Rural,Grand River Terraces,,"Acer, Fagus Forest",Sweep,27-Jul-10,2010,2010,2010-2014,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,2713,Coccinella trifasciata,Coccinella,trifasciata,,LEGP,Rural,Geneva-on-the-Lake,,,,24-Jul-27,1927,1920,1925-1929,1920-1940,1Pre-invasion,Carnegie Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,367,Coccinella novemnotata,Coccinella,novemnotata,,LEGP,Rural,Pierpont,,,,6-Aug-27,1927,1920,1925-1929,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,610,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,tibialis,LEGP,Rural,Rock Creek O.,,,,16-May-34,1934,1930,1930-1934,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,611,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,tibialis,LEGP,Rural,Geneva Twp-along beach at Chestnut Grove,,,,10-Jun-34,1934,1930,1930-1934,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,692,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,Geneva Twp- along beach at Chestnut Grove,,,,10-Jun-34,1934,1930,1930-1934,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,128,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,Pierpont,,,,6-Aug-27,1927,1920,1925-1929,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,667,Hippodamia parenthesis,Hippodamia,parenthesis,,LEGP,Rural,,,,,26-Jul-33,1933,1930,1930-1934,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,494,Anatis labiculata,Anatis,labiculata,,LEGP,Rural,Pallister State Preserve,,,malaise trap,25 June - 3 July 1993,1993,1990,1990-1994,1980-2000,3Haxyridis,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,3666,Cycloneda munda,Cycloneda,munda,,LEGP,Rural,"Geneva, Ashtabula Co., OH",,,,10-Jul-23,1923,1920,1920-1924,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769908,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,3612,Cycloneda munda,Cycloneda,munda,,LEGP,Rural,"Jefferson, Ashtabula Co., OH",,,,1-Aug-08,1908,1900,1905-1909,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550707,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,376,Coccinella transversoguttata,Coccinella,transversoguttata,,LEGP,Rural,Trumbull Township,,,,19-Aug-63,1963,1960,1960-1964,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1970
Ashtabula,13,Harmonia axyridis,Harmonia,axyridis,,LEGP,Rural,North Kingsville,,Sand Barrens,,30 Aug-9 Sept-2008,2008,2000,2005-2009,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,1471,Hippodamia convergens,Hippodamia,convergens,,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,1472,Hippodamia convergens,Hippodamia,convergens,,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,1470,Hippodamia convergens,Hippodamia,convergens,,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,259,Chilocorus stigma,Chilocorus,stigma,,LEGP,Rural,"Lake Cardinal, Rome Township",,,malaise trap,21-28 May 1989,1989,1980,1985-1989,1980-2000,2Csept,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1992
Ashtabula,260,Chilocorus stigma,Chilocorus,stigma,,LEGP,Rural,Pallister State Preserve,,,malaise trap,15-22 June 1990,1990,1990,1990-1994,1980-2000,2Csept,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1992
Ashtabula,504,Coccinella undecimpunctata,Coccinella,undecimpunctata,,LEGP,Rural,Trumbull Township,,,,22-Aug-53,1953,1950,1950-1954,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1970
Ashtabula,262,Chilocorus stigma,Chilocorus,stigma,,LEGP,Rural,Pallister State Preserve,,,malaise trap,26 July - 2 Aug 1991,1991,1990,1990-1994,1980-2000,2Csept,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1992
Ashtabula,2260,Anatis mali,Anatis,mali,,LEGP,Rural,Geneva,,,,23-Sep-13,2013,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,466,Hippodamia parenthesis,Hippodamia,parenthesis,,LEGP,Rural,North Kingsville,,Sand Barrens,sweep,1-Aug-03,2003,2000,2000-2004,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,157,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"Kingsville Township, Blakeslee/Barrows Preservation",,,sweep,3-Jul-03,2003,2000,2000-2004,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,145,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,Pierpont,,,,6-Aug-27,1927,1920,1925-1929,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,186,Cycloneda munda,Cycloneda,munda,,LEGP,Rural,Trumbull Township,,,,18-Aug-55,1955,1950,1955-1959,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1970
Ashtabula,1253,Anatis labiculata,Anatis,labiculata,,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,4693,Hippodamia variegata,Hippodamia,variegata,,LEGP,Rural,"2625 State Rte 84, Kingsville, Ohio",40.987767; -81.636701,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  338 ,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,4196,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"Ashtabula, Ashtabula Co., OH",,,,21-Jul-1899,1899,1890,1895-1899,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 760440,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,635,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,Geneva Twp-along beach at Chestnut Grove,,,,10-Jun-34,1934,1930,1930-1934,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,1608,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,tibialis,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,4888,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,"7537 Poore Road, Conneaut, Ohio",41.933214; -80.647114,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  267 ,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,2258,Anatis labiculata,Anatis,labiculata,,LEGP,Rural,Jefferson,,,,18-Nov-12,2012,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,437,Adalia bipunctata,Adalia,bipunctata,,LEGP,Rural,Trumbull Township,,,,17-Feb-57,1957,1950,1955-1959,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1970
Ashtabula,3932,Hippodamia parenthesis,Hippodamia,parenthesis,,LEGP,Rural,"Jefferson, Ashtabula Co., OH",,,,1-Aug-08,1908,1900,1905-1909,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550643,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,156,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,LEGP,Rural,North Kingsville,,Sand Barrens,sweep,3-Jul-03,2003,2000,2000-2004,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,5038,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,LEGP,Rural,"7537 Poore Road, Conneaut, Ohio",41.933214; -80.647114,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  267 ,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,1251,Anatis labiculata,Anatis,labiculata,,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,1252,Anatis labiculata,Anatis,labiculata,,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,3613,Cycloneda munda,Cycloneda,munda,,LEGP,Rural,"Jefferson, Ashtabula Co., OH",,,,1-Aug-08,1908,1900,1905-1909,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550708,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,321,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Rural,"North Kingsville, Sand Barrens",,,sweep,3-Jul-03,2003,2000,2000-2004,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,175,Cycloneda munda,Cycloneda,munda,,LEGP,Rural,Pallister State Preserve,,,malaise trap,14-21 May 1989,1989,1980,1985-1989,1980-2000,2Csept,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1992
Ashtabula,3616,Cycloneda munda,Cycloneda,munda,,LEGP,Rural,"Jefferson, Ashtabula Co., OH",,,,26-Jul-15,1915,1910,1915-1919,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550717,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,1378,Coleomegilla maculata,Coleomegilla,maculata,lengi ,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,3928,Hippodamia parenthesis,Hippodamia,parenthesis,,LEGP,Rural,"Chestnut Grove, along beach, Geneva Twp., Ashtabula Co., OH",,,,10-Jun-34,1934,1930,1930-1934,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550611,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,340,Hippodamia parenthesis,Hippodamia,parenthesis,,LEGP,Rural,Trumbull Township,,,,22-Aug-53,1953,1950,1950-1954,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1970
Ashtabula,301,Hippodamia convergens,Hippodamia,convergens,,LEGP,Rural,Trumbull Township,,,,15-Aug-53,1953,1950,1950-1954,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1970
Ashtabula,181,Cycloneda munda,Cycloneda,munda,,LEGP,Rural,"Lake Cardinal, Rome Township",,,malaise trap,24 April - 30 May 1991,1991,1990,1990-1994,1980-2000,2Csept,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1992
Ashtabula,1558,Hippodamia parenthesis,Hippodamia,parenthesis,,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,316,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Rural,North Kingsville,,,,24-Jun-26,1926,1920,1925-1929,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,427,Brachiacantha ursina,Brachiacantha,ursina,,LEGP,Rural,,,,,7-Aug-15,1915,1910,1915-1919,1890-1910,1Pre-invasion,Smithsonian NMNH,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,670,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,LEGP,Rural,Geneva Twp- along beach at Chestnut Grove,,,,10-Jun-34,1934,1930,1930-1934,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,1560,Hippodamia parenthesis,Hippodamia,parenthesis,,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,266,Chilocorus stigma,Chilocorus,stigma,,LEGP,Rural,"Lake Cardinal, Rome Township",,,malaise trap,26 June - 4 July 1989,1989,1980,1985-1989,1980-2000,2Csept,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1992
Ashtabula,1250,Anatis labiculata,Anatis,labiculata,,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,255,Chilocorus stigma,Chilocorus,stigma,,LEGP,Rural,Pallister State Preserve,,,malaise trap,7-14 Aug 1989,1989,1980,1985-1989,1980-2000,2Csept,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1992
Ashtabula,2442,Harmonia axyridis,Harmonia,axyridis,,LEGP,Rural,Kingsville,,,,2-Aug-14,2014,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,2971,Brachiacantha ursina,Brachiacantha,ursina,,LEGP,Rural,"Ashtabula, Ashtabula Co., OH",,,,21 july 1899,1899,1890,1895-1899,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 222940,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,475,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,LEGP,Rural,Trumbull Township,,,,18-Aug-55,1955,1950,1955-1959,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1970
Ashtabula,299,Hippodamia convergens,Hippodamia,convergens,,LEGP,Rural,Trumbull Township,,,,15-Aug-53,1953,1950,1950-1954,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1970
Ashtabula,4849,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Rural,"7537 Poore Road, Conneaut, Ohio",41.933214; -80.647114,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  268 ,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,4850,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Rural,"7537 Poore Road, Conneaut, Ohio",41.933214; -80.647114,home garden,sticky trap,,2009,2000,2005-2009,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  268 ,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,2016
Ashtabula,302,Hippodamia convergens,Hippodamia,convergens,,LEGP,Rural,Trumbull Township,,,,19-Jun-65,1965,1960,1965-1969,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1970
Ashtabula,318,Hyperaspis�undulata,Hyperaspis,undulata,,LEGP,Rural,North Kingsville,,,,23-Jun-26,1926,1920,1925-1929,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
Ashtabula,3841,Hippodamia convergens,Hippodamia,convergens,,LEGP,Rural,"Jefferson, Ashtabula Co., OH",,,,1-Jul-15,1915,1910,1915-1919,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550479,ATB,26,JEFFERSON,4,39007,101497,102728,99821,N,1190,575,41.962,41.497,-80.518,-81.004,709.79,8,-80.74831002,41.70720688,1938
